Indice_combinado,Indice_temporal,Indice_origen,Digito,Origen,Hash
1715,1715,1715,2,v1,b9d7cdeb4eb613a6d4e3744a895ac7d4
1716,1716,1716,2,v1,b2aaf6449f28766db794c42df5290d2e
1717,1717,1717,2,v1,a5df6e1ebc3bf287ab7b803e9759940f
1718,1718,1718,2,v1,0bbba1b3efa304bdaa9082a8750fe453
1719,1719,1719,2,v1,ad54325ea92ca269a13941c21a5b3382
1720,1720,1720,2,v1,fe20fcfc8a8ac9520d46fc29998d0333
1721,1721,1721,2,v1,053003c8fd69d38e29020b8c3f405c63
1722,1722,1722,2,v1,44613700e3627d12aa81addcca3f2dd7
1723,1723,1723,2,v1,2f6158e60ba9fa69f482087a67832d5b
1724,1724,1724,2,v1,1aa024a46f4e527d89c9618e448ace78
1725,1725,1725,2,v1,22fe8e173da24bd4f87c36eb6719f837
1726,1726,1726,2,v1,efecb1cf08a7ebe2f42c122a9c4b1031
1727,1727,1727,2,v1,8aaf6a95e7b520854c9d3314e6716fb8
1728,1728,1728,2,v1,b51089c41605b80b30e1b4faf5d7df11
1729,1729,1729,2,v1,c8b538b4bebaf0fe7541ca12a3df13b4
1730,1730,1730,2,v1,cc29eaf1eb7b1d9381e35b1e789b47d2
1731,1731,1731,2,v1,f5999493f3a85485a0ce5ae4bf47a5da
1732,1732,1732,2,v1,6c6da28a356ad890650846831ba279d1
1733,1733,1733,2,v1,e5b59f0104e1ca02819b217f04000d85
1734,1734,1734,2,v1,9414dea279bc6543e856ae86c2e0e6a0
1735,1735,1735,2,v1,8121d68e2781628fd352431be0a823a2
1736,1736,1736,2,v1,5e194ab5618c4fb84f092561d0566ef6
1737,1737,1737,2,v1,45bab6e3638bc3b268a785a0707c09aa
1738,1738,1738,2,v1,0b3f5992d95f9c3b179794ea56a4c6c2
1739,1739,1739,2,v1,ecec01b01c6a4a2db2b5d4e2405ce815
1740,1740,1740,2,v1,8adb49e766779690360fe2ccb628cda6
1741,1741,1741,2,v1,970fd3996e8af81174bd6f37cac5cbb9
1742,1742,1742,2,v1,d68f09c87055d0f73a90d5c2a88212fd
1743,1743,1743,2,v1,26ed9d4e200378119911e4af44806538
1744,1744,1744,2,v1,54e85e3ffb7cec0140d2233c070dd43e
1745,1745,1745,2,v1,7dd63f4768f01237929cf2e6ef2318da
1746,1746,1746,2,v1,758bcad1c4d05af037479cc492b7df95
1747,1747,1747,2,v1,e4140d4c5900e4b744a2ac36892b4112
1748,1748,1748,2,v1,b4dffdaa25dac95104bee89273439b87
1749,1749,1749,2,v1,49956ff7ec84f505cbb849f1b8285279
1750,1750,1750,2,v1,094b2cc6ca720cc848782257eaf61dcd
1751,1751,1751,2,v1,3c0f94667a3bfb64c3db35aa06d2a1f3
1752,1752,1752,2,v1,d0878a16fe78a0825c5a929c4423cfa7
1753,1753,1753,2,v1,812a87d38d1c7356b7eb281bfe9419d6
1754,1754,1754,2,v1,98af9dd66015fa5d8aa9c00da4f4559b
1755,1755,1755,2,v1,54118c4cdf22f2390f18c36456d9230d
1756,1756,1756,2,v1,5e1ff58568f1efef99dd5f86563c6725
1757,1757,1757,2,v1,d20fda570424a2b30cae856817cdded3
1758,1758,1758,2,v1,a4fd9ee40ddf1279cbc48cc8ae032d3d
1759,1759,1759,2,v1,2ba903a470d2744a8b629b1a6e9ffa7d
1760,1760,1760,2,v1,c1accdb7a2281d5beb6133466b0b824b
1761,1761,1761,2,v1,db2d82cce62dfbe30a92ddba8fb3f5d0
1762,1762,1762,2,v1,0de2e55ca735f4427ca0fcaccebe7c09
1763,1763,1763,2,v1,65be4aebdc5bed6e50d01f056064b4f5
1764,1764,1764,2,v1,f596453d91b073cd359046ecbefd436d
1765,1765,1765,2,v1,33fb3c735ef2b73798695c54d4b4d06e
1766,1766,1766,2,v1,2945ecb0cb5330c4e037164976941cf8
1767,1767,1767,2,v1,25ffd885cde2408983949c0819f16770
1768,1768,1768,2,v1,1a54e6c33e16790641924c6e5731932e
1769,1769,1769,2,v1,5aa33c06d596b426998705e1cbc0ddec
1770,1770,1770,2,v1,755eab1fecdc23a742aec9311c3d2824
1771,1771,1771,2,v1,2badb3cff549e58148c348ea6fe8dc52
1772,1772,1772,2,v1,457cbaec9582d542e617e0194080b15b
1773,1773,1773,2,v1,57a268e954161884e99e7fe53ace75ea
1774,1774,1774,2,v1,a6102b901ff68aa29d53a505441daf20
1775,1775,1775,2,v1,79ce88692259464a58adb0f20d89cc5c
1776,1776,1776,2,v1,8c1e39ac51b9074580760d401d3d5ba9
1777,1777,1777,2,v1,0c9bb3d3734d09b128792e958eb078a3
1778,1778,1778,2,v1,d98b0277f4057e396526eb19df42affa
1779,1779,1779,2,v1,3e858620c3ae2ad1408b4c561e76d495
1780,1780,1780,2,v1,70c62c39ceaf4a84e266181bd1c0984f
1781,1781,1781,2,v1,ec6095cabfde3eda371fe3eeceee035c
1782,1782,1782,2,v1,3c92a8af4bf8dd71a3fd8c85ba09dd48
1783,1783,1783,2,v1,9f707cc76549b951ffe92d9d2c782dcc
1784,1784,1784,2,v1,8e659914d9dfe781252598ab1c649fd4
1785,1785,1785,2,v1,7daea4dd57627ee54fe1b2f257723463
1786,1786,1786,2,v1,69dd5cbabf4afb215988954189d7d4f5
1787,1787,1787,2,v1,ec5c844a800c06b5e7f24a932ee4077a
1788,1788,1788,2,v1,de3246e32172a46f6f1a4b3def8a69a5
1789,1789,1789,2,v1,8be80021a283dc9b83e1f13c35668fc6
1790,1790,1790,2,v1,ade4d0c101e891e7beac3f1fb5999595
1791,1791,1791,2,v1,2ff578d4986178cc12c6cfee5912a5ab
1792,1792,1792,2,v1,743c224dae2694c93bbf63d9222e5fb2
1793,1793,1793,2,v1,8c13e9c320672a5a8ab213104b23104e
1794,1794,1794,2,v1,bf9f3269dfac94a62822e4298e90fca0
1795,1795,1795,2,v1,9074c11feac2506790fad260eda830c5
1796,1796,1796,2,v1,fb0f469a61a03e08bdaf00afe1df9d6e
1797,1797,1797,2,v1,97bdf11083fe2e02197f081b3450e22e
1798,1798,1798,2,v1,d7936e7330bab3e8a95c930187b875ed
1799,1799,1799,2,v1,90246df8cda5174a750e1a6a01b652ca
1800,1800,1800,2,v1,c9cc55cc86416a1c994d9a6c0b929420
1801,1801,1801,2,v1,ada5405a9c5cabf8ee7ee56c95c790f1
1802,1802,1802,2,v1,5374cbe1eebe9d774e8b8c4637684410
1803,1803,1803,2,v1,6004a5cbb3f414f67f055b11224f2333
1804,1804,1804,2,v1,eddbad98128662a6e031db0bacc7e348
1805,1805,1805,2,v1,c5f5ba9a4ca903cb8a3de4eed899e786
1806,1806,1806,2,v1,9c292da089eb403436fb97ac3d7cd780
1807,1807,1807,2,v1,bbef54a21e5243a3cb748da83d2227cf
1808,1808,1808,2,v1,39c991fb4c75699d38f8c2b9b54940e8
1809,1809,1809,2,v1,e735e00350f820bb27ab7bdaeafa7b3a
1810,1810,1810,2,v1,05edd2c871234f85c13297688caf521f
1811,1811,1811,2,v1,f2a5be9d16e65d65cf4d06c754735628
1812,1812,1812,2,v1,6a66ab6024594b665ef9b3036c968ffc
1813,1813,1813,2,v1,b05e7f53f14f747e21de23c8a26d5bb8
1814,1814,1814,2,v1,1d3b9ea19093159c241d99073ce4e07a
1815,1815,1815,2,v1,0a14bde2c18abb5a4aaaaa2b3865ed58
1816,1816,1816,2,v1,68ea24b25d9a96cd025b17af9a8ef03b
1817,1817,1817,2,v1,6eb690c9945fd9dd4e3be620bc197098
1818,1818,1818,2,v1,585b0c6c61fe940c36550a25ea1097cf
1819,1819,1819,2,v1,b39710fcc3f174cd340644d06bcada6e
1820,1820,1820,2,v1,8ac67f6dda89b4085ce343ca08556a67
1821,1821,1821,2,v1,863ea656cb8c07a566f9f544f1be702f
1822,1822,1822,2,v1,315e194b68c98847f73b05c9f2198c42
1823,1823,1823,2,v1,ffd3d45d5e4eb3060fca3f2438bcaece
1824,1824,1824,2,v1,eb35370f13ab691039ddb0ee2d0cfd35
1825,1825,1825,2,v1,3bff6ab1e938fc82ee80f8fddc81fbfd
1826,1826,1826,2,v1,b9e0e2ec768c3ff3049a222564753d88
1827,1827,1827,2,v1,11874d8ee99b9753d205c44f588bd241
1828,1828,1828,2,v1,cd91e2d2af3a6194294c57245e198b39
1829,1829,1829,2,v1,6ae9bc66e1b7f1e04dc859fde2357e8a
1830,1830,1830,2,v1,bf9d2b970d441ebd6a9eee7102d6a9f2
1831,1831,1831,2,v1,0d90c607578d7aa1ba33bb2e2a491e11
1832,1832,1832,2,v1,e135e1e8b305addc3c5d2af614038ee0
1833,1833,1833,2,v1,4cde4b2255f176bc54b3c8eb0f62ddf0
1834,1834,1834,2,v1,c63695842acec2a1f41205c6d683bc44
1835,1835,1835,2,v1,fa545360ac57345cb32ea13c741147aa
1836,1836,1836,2,v1,2893dccd3546319f0e6386718c5e9071
1837,1837,1837,2,v1,4065ac83d8f3e02f04b89f879be3a5ac
1838,1838,1838,2,v1,2b67085ca4c0acbfae8f596e11a229cd
1839,1839,1839,2,v1,b314aee675adc99f430c4abe05b733ac
1840,1840,1840,2,v1,e1537c325a9afa34fdbc16d0127ab014
1841,1841,1841,2,v1,1685ce57a44c3290ba964899fa7c7ff1
1842,1842,1842,2,v1,45b3fc666d4f600621d330539191716a
1843,1843,1843,2,v1,3c4290e5c8a15be3429727501b57a0c9
1844,1844,1844,2,v1,07e9b59954f386e40a2147c33e8ab103
1845,1845,1845,2,v1,691bb05e646bd683e89ac7d99a257598
1846,1846,1846,2,v1,0e9317ef43a9793dc91e615af2df3c7c
1847,1847,1847,2,v1,424427c1cea8f15d727fd3fab8fc042a
1848,1848,1848,2,v1,7c226f84f130583d80da5b1f2ae6dcdd
1849,1849,1849,2,v1,dbf9b28f94e9356feab5f9cfe13a717b
1850,1850,1850,2,v1,e42b37b6e1e14dafda5c26c00448c1bd
1851,1851,1851,2,v1,9ac81fa1d50d9225750aaf23f190339f
1852,1852,1852,2,v1,2703a7537be35cc1bfc351c962503a5d
1853,1853,1853,2,v1,5fdaabd6c1e83600da1d99acc3723592
1854,1854,1854,2,v1,1efc86684442ccbaee8c341d96e65829
1855,1855,1855,5,v1,8f614f3b1f56d588e8d26d3cab860bb6
1856,1856,1856,5,v1,e2ddd23b1bd119701c0bcfced4a9f4bb
1857,1857,1857,5,v1,ca8b3f6f47abea1af1bf629113d33944
1858,1858,1858,5,v1,60221ace97d3c90b5a2fc33205eae2d6
1859,1859,1859,5,v1,f4453f75d6dcb07723c6232ffc873bd0
1860,1860,1860,5,v1,de13939e85a66453cce80f135775fc81
1861,1861,1861,5,v1,957975bd1621e51e0e549cf9b195b67d
1862,1862,1862,5,v1,66626e6aa42b1b6a527e26049b64d772
1863,1863,1863,5,v1,e6abfba4aa14121ecee85d029640ce4c
1864,1864,1864,5,v1,8bc60e9ad9eb9fa1e23197be23355d48
1865,1865,1865,5,v1,a7c389798b7f88e69acabb7f5af849e6
1866,1866,1866,5,v1,a65b33edbc7bff65549c9477e72beee6
1867,1867,1867,5,v1,b219d82ab7b894b3da024037316e7e7f
1868,1868,1868,5,v1,93656d3f1c4f24d0b645c034e55e4db8
1869,1869,1869,5,v1,e870836c7bfa1efd2cf951e84e0f7b06
1870,1870,1870,5,v1,bcdd75887d3d7d8dd72eab284b9eed92
1871,1871,1871,5,v1,8f1ccf11e3a2d557112c457b2a47ee47
1872,1872,1872,5,v1,1dfa7b21a94fc2b47209e3cee0394520
1873,1873,1873,5,v1,d57ece864083a1697a34817718212cbe
1874,1874,1874,5,v1,41cbe5e75c7b476797ce1281e407d293
1875,1875,1875,5,v1,1ac86a2dac2353fd195ce41fc711797b
1876,1876,1876,5,v1,75316793756470eea03b75c21666d1b6
1877,1877,1877,5,v1,5bba8a98865be6562f47dd50aaf959b0
1878,1878,1878,5,v1,03813be497f0db3c468499296a4fc49b
1879,1879,1879,5,v1,7c126b538229b3cb0985b0b331bd6967
1880,1880,1880,5,v1,1a5d64d46a7daa3950fc507400ba9a8e
1881,1881,1881,5,v1,8ba28356f717112313368073abaa4e12
1882,1882,1882,5,v1,ff53a6aa10934302d564e773b6a08e85
1883,1883,1883,5,v1,cb2562c3a0f597fc7a76507fba96fe1d
1884,1884,1884,5,v1,196a3166b6642ea838cfb0c55392795c
1885,1885,1885,5,v1,4d18c5e78a5a6264156c2b95181a5851
1886,1886,1886,5,v1,528f4a9af78e4191750cfc52e7418479
1887,1887,1887,5,v1,12b605a6515e43a2bd441a3d6ca3d6cd
1888,1888,1888,5,v1,a484a674349f09b6a66a6f255c147081
1889,1889,1889,5,v1,852b5c7b002a012d2df51a7a582d4606
1890,1890,1890,5,v1,73ec55e3e5edef2e828b247021d42214
1891,1891,1891,5,v1,2bfea77809765c40ea568cd8fb068306
1892,1892,1892,5,v1,3a37adf9b5496939285e5ce90149a4a8
1893,1893,1893,5,v1,57ae4c0ce82141d9c2d37c81fb552ec6
1894,1894,1894,5,v1,45b11d797db85b8b5f59db910395b7c0
1895,1895,1895,5,v1,6cfa34ce29551edf804063afee144743
1896,1896,1896,5,v1,7b506c623b0ef7ded19b982d23c4364d
1897,1897,1897,5,v1,c13c5b4fa551c4fe9060d9572e9cf104
1898,1898,1898,5,v1,fcde5937ee2572070963be926b342dc8
1899,1899,1899,5,v1,2294a376770d8b8a2bf73262a9925150
1900,1900,1900,5,v1,fafe755e63619f4dd47da6d66ab0dafd
1901,1901,1901,5,v1,b56a4b0836fea8210854b6872f538537
1902,1902,1902,5,v1,92312ea0576a2c68f4ba9606cf7637bf
1903,1903,1903,5,v1,cd9312f40470985b5a7cb35afe268fb5
1904,1904,1904,5,v1,9ee1f0a82099fdd3975e39b78adf591f
1905,1905,1905,5,v1,2e9da035e19c2d39f41922da1b7420ff
1906,1906,1906,5,v1,5d37d5be8c4d957163323bf022e713af
1907,1907,1907,5,v1,75325a1e403bb179702fc6301dcfe7dc
1908,1908,1908,5,v1,107e55f197b2f3bcaf1cf5c72ad71621
1909,1909,1909,5,v1,71ed8afbfc833d45b86d4861fea202b7
1910,1910,1910,5,v1,4a4be587c312b5bd39176fb82669b7ea
1911,1911,1911,5,v1,14a2b43850cee1c9e80a291b478365f5
1912,1912,1912,5,v1,e59bdd116157089a10ed82aeab389a1d
1913,1913,1913,5,v1,7dfa891db99cbdaf2abcacf8a49c12d1
1914,1914,1914,5,v1,18fc37ff6a88507e353d8cc2bb86def2
1915,1915,1915,5,v1,90bec1cb1508c3bccce6b666dbd7843b
1916,1916,1916,5,v1,b5b108557c4a5e00a2142480618d57b4
1917,1917,1917,5,v1,7a45776f095c1d0631cbdda856ae0018
1918,1918,1918,5,v1,13e0caa9b436647dd40a8b501a99d092
1919,1919,1919,5,v1,b60ba6827336b131082c61df9945e1db
1920,1920,1920,5,v1,fba6c51cbe42abef5d5c948a29a7727d
1921,1921,1921,5,v1,b6a3a7d07fbc6e18a5f380c8ac7e3f50
1922,1922,1922,5,v1,30247e6c7682e6cea929ec9d16534805
1923,1923,1923,5,v1,924be62c3ed676c0125e05cb65d6929a
1924,1924,1924,5,v1,482d92bf264765cfbc411aed980dd802
1925,1925,1925,5,v1,f7911d30140d2230c7f11d928fefc796
1926,1926,1926,5,v1,36d305ea1c9ba6f59825786279808998
1927,1927,1927,5,v1,3d85990a1b0eb9fb881f35b1cd620581
1928,1928,1928,5,v1,d34df3e75651bc60a6a5edcf557827ec
1929,1929,1929,5,v1,e68e002f8ad5a04e479ff116933648a8
1930,1930,1930,5,v1,5cd641cf8ac65875772d121c728c9d7c
1931,1931,1931,5,v1,b74936a1362335591488025b82123486
1932,1932,1932,5,v1,ac9989adf545b3745a4dd871c881087d
1933,1933,1933,5,v1,1495499bf45a372e83b8dd18f3a19dca
1934,1934,1934,5,v1,672b99d693e5c86689d70a07fa61f3ee
1935,1935,1935,5,v1,df216d97f678b59fe4c1c2a36ff0e70c
1936,1936,1936,5,v1,1f5621cbd1969d59a9ba9d8b5266c89f
1937,1937,1937,5,v1,6f1f880448f74f840a840e8209cef0f4
1938,1938,1938,5,v1,993f794eccaacc6190c0273de1b03ec1
1939,1939,1939,5,v1,5f53caac7a2644784e8aa1523be2b5af
1940,1940,1940,5,v1,4c0f0f70ea933eec51cd3626c6bcb506
1941,1941,1941,5,v1,08d312a2a2dfb16ef422f3d1caf0b56c
1942,1942,1942,5,v1,4cce43f5db03147ae8983b2aeb8f05a0
1943,1943,1943,5,v1,4e2304e4b05665ecf2c9f6c447dfbec2
1944,1944,1944,5,v1,77805c6c4b0bdd8ca2f531254c9f2e10
1945,1945,1945,5,v1,833403d286300821442863bfcb168381
1946,1946,1946,5,v1,a7d1817fd0b88de0ba551939d83f37c1
1947,1947,1947,5,v1,d266dda1ca96292d402eda8690ec7027
1948,1948,1948,5,v1,20fad5aa8338100dd26abdbbf521f9a0
1949,1949,1949,5,v1,ae08c23517ceccb6e9f93c7b02e2cdda
1950,1950,1950,5,v1,ba8d400598f6d010c6fedd3852ed491b
1951,1951,1951,5,v1,0659932a0252b24b16be702a15637a99
1952,1952,1952,5,v1,18e433b7fe8c5dfc1dd42350fb3f87e2
1953,1953,1953,5,v1,5c849dc1848e98255a6e784a9ee3b36c
1954,1954,1954,5,v1,cfdac82b5594646f08792930e85e3c5e
1955,1955,1955,5,v1,dac62c47e4b7e6261bf89b908f7f35c5
1956,1956,1956,5,v1,ba72720ddc7bb063591441fe10b759b7
1957,1957,1957,5,v1,12ffce4458b37e457499dd7283383bc1
1958,1958,1958,5,v1,7a3c3e8a0e02e5f0f3efe4e74b2df463
1959,1959,1959,5,v1,edd6545d237bf183ececacecf856635b
1960,1960,1960,5,v1,5451f4852a65e4cd922bd51d799ab11e
1961,1961,1961,5,v1,92ae516f98c5f78d1b14fd10b3e109c2
1962,1962,1962,5,v1,48ca91f4c00b273aba79d3893e34bfe2
1963,1963,1963,5,v1,996d6586d846e020b5748a6d5fe97609
1964,1964,1964,5,v1,476e273ab1c501b2c454c11df9972fc4
1965,1965,1965,5,v1,9fec535ae67619b389463941d0894ceb
1966,1966,1966,5,v1,ac840b66079d5ec5d3ea28e9cce2ae5c
1967,1967,1967,5,v1,06df0ea2c55c2452995a1f44f311cb76
1968,1968,1968,5,v1,046099c5e832346607e484a3bf8c950b
1969,1969,1969,5,v1,e7274278d7cd8a189cc757259425f979
1970,1970,1970,5,v1,cb363b4d1a271d211a93f093d5a10fea
1971,1971,1971,5,v1,acf4410b71996bba387c6e1a1e13b3c0
1972,1972,1972,5,v1,009de343ef353484c3878bd3698a6783
1973,1973,1973,5,v1,a2c8f3b6907b78f5730596d7a5472338
1974,1974,1974,5,v1,15452b7f603c3b2f0fbd5cd685f4e316
1975,1975,1975,5,v1,3743840e559817aa41cd36ca4e1a051f
1976,1976,1976,5,v1,6910b0ad37c95a7e52ecb8dcb8ef484d
1977,1977,1977,5,v1,0e5822f9a92bc1bc010ce0611d9b11d9
1978,1978,1978,5,v1,1f6d8e5cc5d01522746cc08d5d08a9d9
1979,1979,1979,5,v1,0f65f97f2594a2add8eceeabb875450d
1980,1980,1980,5,v1,bd90bb885c437609e2015a90c5bfdf2e
1981,1981,1981,5,v1,f19daf39e4cd709cc09bc7c09cffd45d
1982,1982,1982,5,v1,c6711fc1f4c59e04d1cc3d68f2c21c06
1983,1983,1983,5,v1,7db0987aa1365a3c8297b3e1e8f8ef90
1984,1984,1984,5,v1,d919ecaa194121d9174a890518379021
1985,1985,1985,5,v1,b71bb4c1ab1caf5a0c1bf4d90a09b0ef
1986,1986,1986,5,v1,3bdf7ecf67bffc1341d193730c4575f7
1987,1987,1987,5,v1,04df7333054612563252704d8b13871a
1988,1988,1988,5,v1,172d7134e6492ef9e052d9300516839f
1989,1989,1989,5,v1,23a0adf0f84553c7a67d874a317e3eaa
1990,1990,1990,5,v1,ebdbe17cbd3e25c8508849638860b957
1991,1991,1991,5,v1,42abf80ef13cb091b19a5af2431724db
1992,1992,1992,5,v1,9b0df0ab543e1703af42481f57ec80b0
1993,1993,1993,5,v1,5a329f88a8bac33b51ca0e4e655af581
1994,1994,1994,5,v1,76962df43e8b3af67d7b2ccad87bd6bf
1995,1995,1995,5,v1,4044f1ed698b0a5c816974302e65c188
1996,1996,1996,5,v1,d1378a191d2c1ade2144fe42822f39b7
1997,1997,1997,5,v1,3e7bdbd3de0587d74836677cdb088156
1998,1998,1998,5,v1,5661a99579ae7db89377faa12b4458c6
1999,1999,1999,5,v1,fb16c638a6b2af6809720de1e34f97d5
2000,2000,2000,5,v1,d5869bb7582d3bef898797cccb484d7d
2001,2001,2001,5,v1,64c26dce1f0048189a65d14793dd6146
2002,2002,2002,5,v1,9221989c5d3ce69b97fab8ee0eb19de0
2003,2003,2003,5,v1,1bb4e762d303ff217fe8edc65cd0abb8
2004,2004,2004,5,v1,9bc7dba8a027fd9281a0a12ac025d72d
2005,2005,2005,5,v1,5af62f17e04cfcb038743d0788c9db5e
2006,2006,2006,5,v1,62e915d4f1e2f2e39b1bb0ff2c9bfc9d
2007,2007,2007,5,v1,1951c1d7e2223563191eb4debf74248b
2008,2008,2008,5,v1,f3af6725beccaf59e6f7ec99f0600770
2009,2009,2009,5,v1,04f0ebd76392af338974d9c1d2249312
2010,2010,2010,5,v1,4cd7eb37f5d36f86c4a7416c2cb0b87f
2011,2011,2011,5,v1,b8d8848d42d12de75c24b25696b710ec
2012,2012,2012,5,v1,821ef3fcda7c310efa81f6b2b115c1a2
2013,2013,2013,5,v1,00c954ada04300f27ca8721d2454eb3b
2014,2014,2014,5,v1,85d85a8d449cea18b9dc717dff453088
2015,2015,2015,5,v1,54c6fd0f9847ac25064d38408a28973e
2016,2016,2016,5,v1,069a2755c2f9c9be6dc8aa3481f16f6c
2017,2017,2017,5,v1,e826d1cddb072995b8d54d7dfc4aaa22
2018,2018,2018,5,v1,e410f8153c61ba9c54c50d642026a8be
2019,2019,2019,5,v1,10c1884eb7882225dce86cc089d0eaf9
2020,2020,2020,5,v1,7a02af1feed869e12d9565cf0f50a680
2021,2021,2021,5,v1,4bda074eefc31c3329e40f03732476ed
2022,2022,2022,5,v1,96a5cc4fae92286b2f68f958fa537e61
2023,2023,2023,5,v1,c8b13554a53a2c411fd7111acea54098
2024,2024,2024,5,v1,4e39c6318dcbe946625048bca72c63aa
2025,2025,2025,5,v1,42acc18e8a1e95c319e1092a7301ed9e
2026,2026,2026,5,v1,0a0e18f7fc0bea2635c6d0361fe6f6e9
2027,2027,2027,5,v1,b38ea09f62cc48df24aa7e715e9772df
2028,2028,2028,5,v1,7de0b990f141dd378f2ed92de243d2f4
2029,2029,2029,5,v1,f45b1173d4ee8ddd4203391aabd72170
2030,2030,2030,5,v1,8b4c6af3d8bd2859e2e75d9a6b41fb64
2031,2031,2031,5,v1,5a0521d8da32bdac25b34223119ea9ec
2032,2032,2032,5,v1,13abbfcfdb232a2ec0c38b4964b89cde
2033,2033,2033,5,v1,2cf057b39adb0b8016e312b8fe0b0d99
2034,2034,2034,5,v1,df9aae3dbcdb88f307af29dd1f0c8d74
2035,2035,2035,5,v1,7926d8b2112dd1d4f227335df2864a18
2036,2036,2036,5,v1,cb2e08d12f64b79c5c2759b04400fad5
2037,2037,2037,5,v1,ac346a3996fcd4dc239ced14682a9d5c
2038,2038,2038,5,v1,79f091b8e378ec916db54d8d5924e9bd
2039,2039,2039,5,v1,c8427222269a46774b2b845527155997
2040,2040,2040,5,v1,70fbce81ceb731930aa828c0d8a8a00d
2041,2041,2041,5,v1,18275cb4a494fc472f06b0d6c74d49a4
2042,2042,2042,5,v1,305bbb0ebe07ea9ebe708d3e94b8edcf
2043,2043,2043,5,v1,4d860588124a8056c3f6aaf60fe4c4fb
2044,2044,2044,5,v1,b88c6c11802fc86d74b84985ed318927
2045,2045,2045,5,v1,313dfed3dd0418ff0aeed66d456a1d01
2046,2046,2046,5,v1,d6b3536d15c95a3caa1052b40374b673
2047,2047,2047,5,v1,c9f0b3aba691b6bc3de4ce39674da2da
2048,2048,2048,5,v1,75ea75c55c9590e77f8f2eca458f0c20
2049,2049,2049,5,v1,13cf8606adc649e173100753e883602d
2050,2050,2050,5,v1,e64841c8138deb1cca5bc090227711dd
2051,2051,2051,5,v1,feae336b0cb1da514f39a13dbac5aaf0
2052,2052,2052,5,v1,74fdab40d1b030e7b99aaecdfedd937e
2053,2053,2053,5,v1,ac34075b05723ce022a2e8e5aea91893
2054,2054,2054,5,v1,311bf5d718e7134ba325fb2dcac5cf3f
2055,2055,2055,5,v1,2245f7303ab6839744996b098377f638
2056,2056,2056,5,v1,e81d8604bca8f6eececa48c969917834
2057,2057,2057,5,v1,db3ffe4663cc6fab18962fb610fda12a
2058,2058,2058,5,v1,cb78fceda730a989bec6947974ee6d90
2059,2059,2059,5,v1,200458c67e0e3734cf07b2a63ac94360
2060,2060,2060,5,v1,ab6444f9147274e9c247b2c7edc91479
2061,2061,2061,5,v1,4cf08f77f621a5c678e34c565ef92d1a
2062,2062,0,0,v2,1203bd23a8cbc3c8a186337f74ccfb28
2063,2063,1,0,v2,222b1e21333f7c8ff51d8332c51f5a9a
2064,2064,2,0,v2,d0db504a534983820d77c2f006e8ef9e
2065,2065,3,0,v2,4c58e0624ae8dfd23ebc422ff19e48f7
2066,2066,4,0,v2,148b1b4efb8ca4a405137ae753d98824
2067,2067,5,0,v2,788591e16a6cf7e8638504dd3637b04e
2068,2068,6,0,v2,d0b95a961e7161cbb6fffbd6b59a0ab2
2069,2069,7,0,v2,cec0c05e661a538f40b6ea4e7ad67cc3
2070,2070,8,0,v2,42749a6000fbdcddd8926352ae2a7dca
2071,2071,9,0,v2,48f043190748f998df4179289346a0e8
2072,2072,10,0,v2,59b9bbb6c2f8deac3cfa88149c586251
2073,2073,11,0,v2,ca2e2710ba5f36af448f3fc50a6cf350
2074,2074,12,0,v2,10ac504e106b0d3e8a1e1e8c9b16ff5d
2075,2075,13,0,v2,82886c7ebd0079b81779c587f1b94acd
2076,2076,14,0,v2,e511f034d1e3066856815db7f341cafe
2077,2077,15,0,v2,5902f2546553348c681ab84e1de1767c
2078,2078,16,0,v2,94117a70d3f1e59e893f7571880270fb
2079,2079,17,0,v2,e7620594a86db0063398714c64d7dafd
2080,2080,18,0,v2,a0035d6067a1c66c8a5c27066c2a3d83
2081,2081,19,0,v2,3f9c189cf43e91f453dd634ed325257e
2082,2082,20,0,v2,1cf621f5e787c2b069826b12224b0855
2083,2083,21,0,v2,49b898c6110e5dc5784cecac5812ad54
2084,2084,22,0,v2,0a9630d032b00943a81799c0d2d01ecd
2085,2085,23,0,v2,b84b61fbe022251ec240f58e419f3873
2086,2086,24,0,v2,5653be5433952f7f016e38476048ec65
2087,2087,25,0,v2,6a097dd7f65757f9c2cbafddca705a05
2088,2088,26,0,v2,5b3ec43585671c0090703e5c49797480
2089,2089,27,0,v2,540638f187ddd98b4272db2932e3c533
2090,2090,28,0,v2,b8567540270b662eecde4d0527c5f144
2091,2091,29,0,v2,d3882ec96e648984f72046e9af64f433
2092,2092,30,0,v2,f6f57cc6f34f45553c1c9d5031cbedbf
2093,2093,31,0,v2,4e3b5df1ef3e1221ade9e05d9a674971
2094,2094,32,0,v2,4a686415141c690a59d1f3574801b55e
2095,2095,33,0,v2,213458064a42cdaab7ce7ba484dca1b0
2096,2096,34,0,v2,abc1f305e6841a902a45cfc0020fdc4e
2097,2097,35,0,v2,d6a6275708afbb52935813e915a3ae29
2098,2098,36,0,v2,64819f7ab952202d86f6be68cd833e21
2099,2099,37,0,v2,f329ef41bfb6a4756e14c0036948dd5c
2100,2100,38,0,v2,488a5ee8f0cc6572aa4dbc3c48a02a0b
2101,2101,39,0,v2,6e6b3ed954755ce009d476fa0b712682
2102,2102,40,0,v2,d165eef6dae19cd86399feebe9fe2497
